Data File:  G:\Meu Drive\Integrated Design\Bancada para o Controle\Henrique\Testes Passivos\REG_CVHS_passivo\01_11_2019\Transient\20191031_LaFeSi_CVHS_mf20_dT3K_Th303_Fb0p5_f0p75_cycle_10_35_27.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date: sexta-feira, 1 de novembro de 2019 @ 10:35:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Control Test Apparatus - Experimentos iniciais - POLO-UFSC 2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Run Time [s],T Reg Hot [�C],T Reg Cold [�C],T CHEX in [�C],T CHEX out [�C],T HHEX in [�C],T HHEX out [�C],T amb left [�C],T amb door [�C],T amb right [�C],T cab down [�C] ,T cab middle [�C],T cab up [�C],Torque [Nm],Displacement [%], MFR - HB [kg/h], MFR - CB [kg/h],HighFlow [L/h],LowFlow [L/h],P Hot in [bar],P Cold in [bar],P Cold out [bar] ,P Hot out [bar],P sys in [bar],P sys out [bar],dp Cold [bar],dp Hot [bar],dp System [bar],Field [V],V_VHB_high [V],I_VHB_high [A],V_VHB_low [V],I_VHB_low [A],V_VCB_high [V],I_VCB_high [A],V_VCB_low [V],I_VCB_low [A],f AMR [Hz],Vazao setada [kg/h],FB [%],W pump [W],W motor [W],W VHB High [W],W VHB Low [W],W VCB High [W],W VCB Low [W]
2460.75333,30.27348,27.64539,27.56795,30.30161,30.61595,27.69630,25.49566,25.89907,27.93769,26.38705,26.35685,26.34545,-0.23732,0.23601,3.59126,12.88244,21.54680,2.24346,1.91271,1.86862,1.90084,1.84591,2.03942,1.86814,-0.03222,0.06680,0.17128,2.70726,23.77088,0.30890,24.17655,0.00123,-0.00139,-0.00399,-0.00665,-0.00474,0.75000,1.53000,50.00000,0.11447,-0.56147,1.65540,1.67012,1.51981,1.60279
2460.76000,30.28500,27.70002,27.56245,30.31341,30.61013,27.70974,25.48287,25.92916,27.89426,26.38189,26.36398,26.37112,-0.23764,0.23352,3.99239,12.41099,21.54680,2.22757,1.91161,1.86779,1.89946,1.84481,2.04108,1.86842,-0.03167,0.06680,0.17266,2.70562,24.32232,0.00137,24.29454,0.00127,-0.00463,-0.00387,-0.00711,-0.00478,0.75000,1.53000,50.00000,0.11447,-0.56147,1.65540,1.67012,1.51981,1.60279
2460.76667,30.27978,27.71588,27.58052,30.30952,30.61220,27.70900,25.45976,25.91208,27.91701,26.38287,26.35305,26.35845,-0.23700,0.23601,4.44278,11.92196,21.54456,2.23566,1.91050,1.86696,1.89918,1.84398,2.04108,1.86842,-0.03222,0.06652,0.17266,2.70758,24.29687,0.00145,24.67533,0.00083,-0.00278,-0.00395,-0.00711,-0.00482,0.75000,1.53000,50.00000,0.11447,-0.56146,1.65541,1.66377,1.51981,1.60279
2460.77333,30.29267,27.65404,27.55305,30.32047,30.58406,27.68365,25.50537,25.89169,27.94147,26.35437,26.36361,26.35651,-0.23700,0.22855,4.87909,11.41884,21.54680,2.23176,1.90995,1.86585,1.89891,1.84343,2.04232,1.86897,-0.03305,0.06652,0.17335,2.70602,23.66772,0.21995,24.30240,0.00143,-0.00278,-0.00403,-0.00711,-0.00470,0.75000,1.53000,50.00000,0.11447,-0.56145,1.66058,1.66377,1.51981,1.60279
2460.78000,30.28657,27.69484,27.56417,30.29215,30.61752,27.69021,25.49603,25.88924,27.92314,26.36371,26.33709,26.33477,-0.23700,0.23352,5.35060,10.95091,21.54007,2.22925,1.90912,1.86503,1.89753,1.84232,2.04398,1.86870,-0.03250,0.06680,0.17528,2.70590,24.28762,0.00149,24.30009,0.00127,-0.00324,-0.00395,-0.00757,-0.00474,0.75000,1.53000,50.00000,0.11447,-0.56144,1.66058,1.66377,1.51981,1.60279
2460.78667,30.30017,27.71066,27.56026,30.31280,30.61776,27.69031,25.48915,25.89317,27.90698,26.36101,26.35477,26.34091,-0.23732,0.23104,5.84673,10.44780,21.52884,2.24458,1.90747,1.86420,1.89670,1.84122,2.04522,1.86842,-0.03250,0.06625,0.17680,2.70758,24.46758,0.00145,23.72034,0.28279,-0.00139,-0.00395,-0.00572,-0.00474,0.75000,1.53000,50.00000,0.11447,-0.56143,1.65331,1.67044,1.51981,1.60279
2460.79333,30.29531,27.72517,27.56147,30.31499,30.60588,27.70230,25.49677,25.91049,27.94478,26.37378,26.36202,26.34914,-0.23700,0.22606,6.35342,9.96580,21.51987,2.22785,1.90719,1.86337,1.89587,1.84067,2.04688,1.86953,-0.03250,0.06652,0.17735,2.70582,24.32000,0.00145,24.28991,0.00131,-0.00231,-0.00391,-0.00665,-0.00466,0.75000,1.53000,50.00000,0.11447,-0.56142,1.65331,1.67044,1.51981,1.60279
2460.80000,30.30730,27.70164,27.55648,30.30053,30.61742,27.70573,25.47095,25.90669,27.92962,26.38447,26.35674,26.35711,-0.23700,0.23352,6.87066,9.50491,21.51313,2.23594,1.90581,1.86254,1.89477,1.83956,2.04812,1.86953,-0.03223,0.06625,0.17860,2.70746,24.32278,0.00149,24.34636,0.00159,-0.00324,-0.00395,-0.00665,-0.00474,0.75000,1.53000,50.00000,0.11447,-0.56141,1.65332,1.67037,1.51981,1.60279
2460.80667,30.28062,27.71820,27.56686,30.30003,30.61970,27.70243,25.51940,25.88568,27.95737,26.40008,26.31867,26.36238,-0.23732,0.23104,7.41254,9.02291,21.50415,2.23120,1.90498,1.86116,1.89366,1.83873,2.04771,1.86925,-0.03251,0.06625,0.17846,2.70594,23.81252,0.32432,24.12982,0.00127,-0.00092,-0.00395,-0.00711,-0.00478,0.75000,1.53000,50.00000,0.11447,-0.56141,1.65630,1.67036,1.51981,1.60279
2460.81333,30.31520,27.66953,27.57822,30.30490,30.61488,27.70034,25.48558,25.89354,27.92631,26.39307,26.20741,26.35835,-0.23732,0.23352,7.96145,8.57257,21.49517,2.22980,1.90443,1.85977,1.89339,1.83790,2.04854,1.86925,-0.03361,0.06653,0.17929,2.70550,24.30103,0.00097,24.29315,0.00139,-0.00185,-0.00403,-0.00665,-0.00490,0.75000,1.53000,50.00000,0.11447,-0.56140,1.65629,1.67036,1.51981,1.60279
2460.82000,30.29481,27.69393,27.56882,30.34026,30.61050,27.69779,25.48829,25.89918,27.91444,26.38386,26.33659,26.35036,-0.23700,0.23352,8.53500,8.12575,21.49069,2.24458,1.90360,1.85867,1.89228,1.83818,2.04854,1.86925,-0.03362,0.06542,0.17929,2.70746,24.22470,0.00149,24.58279,0.00083,-0.00092,-0.00399,-0.00665,-0.00482,0.75000,1.53000,50.00000,0.11447,-0.56139,1.65630,1.66400,1.51981,1.60279
2460.82667,30.32588,27.68770,27.58726,30.31000,30.62555,27.70216,25.50501,25.89639,27.93218,26.36248,26.34360,26.33918,-0.23732,0.22606,9.08391,7.69300,21.48620,2.22869,1.90277,1.85867,1.89146,1.83707,2.04812,1.86953,-0.03279,0.06570,0.17860,2.70542,23.61729,0.26593,24.24133,0.00131,-0.00185,-0.00391,-0.00757,-0.00474,0.75000,1.53000,50.00000,0.11447,-0.56138,1.66255,1.66400,1.51981,1.60279
2460.83333,30.34992,27.69161,27.58457,30.28352,30.62662,27.72182,25.52837,25.89453,27.93451,26.38680,26.35281,26.37173,-0.23732,0.24098,9.65394,7.26729,21.48171,2.23845,1.90139,1.85839,1.89146,1.83652,2.04895,1.86953,-0.03306,0.06487,0.17943,2.70714,24.33296,0.00133,24.28020,0.00127,-0.00185,-0.00395,-0.00665,-0.00470,0.75000,1.53000,50.00000,0.11447,-0.56137,1.66255,1.66400,1.51981,1.60279
2460.84000,30.32226,27.71638,27.57503,30.31220,30.63861,27.68788,25.50156,25.91330,27.94514,26.37378,26.43566,26.35233,-0.23732,0.23104,10.22396,6.85566,21.47722,2.23343,1.90167,1.85729,1.89090,1.83569,2.04895,1.86953,-0.03362,0.06598,0.17943,2.70610,24.41345,0.00141,23.78743,0.28427,-0.00139,-0.00395,-0.00711,-0.00470,0.75000,1.53000,50.00000,0.11447,-0.56136,1.65489,1.67073,1.51981,1.60279
2460.84667,30.32990,27.70551,27.56893,30.31533,30.61632,27.67314,25.49517,25.91368,27.92840,26.37968,26.28232,26.34054,-0.23668,0.23104,10.78695,6.45457,21.47273,2.22980,1.90112,1.85673,1.89008,1.83542,2.04978,1.86980,-0.03334,0.06570,0.17998,2.70542,24.29456,0.00145,24.28066,0.00131,-0.00139,-0.00399,-0.00757,-0.00470,0.75000,1.53000,50.00000,0.11446,-0.56135,1.65489,1.67073,1.51981,1.60279
2460.85333,30.33184,27.68915,27.57846,30.30891,30.62057,27.69509,25.48057,25.90900,27.91494,26.36174,26.36287,26.33268,-0.23700,0.23601,11.34642,6.07812,21.47048,2.24541,1.90029,1.85618,1.88952,1.83486,2.04937,1.86925,-0.03334,0.06543,0.18012,2.70762,24.27143,0.00149,24.27742,0.00135,-0.00231,-0.00395,-0.00711,-0.00474,0.75000,1.53000,50.00000,0.11446,-0.56134,1.65489,1.67070,1.51981,1.60279
2460.86000,30.42018,27.69955,27.54058,30.29627,30.61050,27.70327,25.39654,25.90311,27.93536,26.38066,26.36287,26.33894,-0.23668,0.23352,11.89181,5.71222,21.47273,2.22757,1.89946,1.85535,1.88870,1.83459,2.04978,1.86925,-0.03335,0.06487,0.18053,2.70602,23.77412,0.33809,24.18858,0.00143,-0.00139,-0.00395,-0.00665,-0.00470,0.75000,1.53000,50.00000,0.11446,-0.56133,1.65668,1.67070,1.51981,1.60279
2460.86667,30.35527,27.70622,27.58068,30.29383,30.60698,27.70560,25.50009,25.88348,27.92962,26.35633,26.33268,26.35049,-0.23700,0.23601,12.43721,5.36039,21.45926,2.23649,1.89946,1.85563,1.88870,1.83403,2.05061,1.86925,-0.03307,0.06543,0.18136,2.70694,24.33157,0.00133,24.30148,0.00127,-0.00231,-0.00403,-0.00757,-0.00482,0.75000,1.53000,50.00000,0.11446,-0.56132,1.65668,1.67070,1.51981,1.60279
2460.87333,30.35259,27.70171,27.54660,30.28550,30.58463,27.67900,25.50403,25.90632,27.90759,26.39294,26.34801,26.33169,-0.23732,0.23352,12.96149,5.01912,21.46375,2.23120,1.89974,1.85452,1.88814,1.83348,2.04937,1.86897,-0.03362,0.06625,0.18039,2.70642,24.27235,0.00149,24.60639,0.00171,-0.00139,-0.00395,-0.00803,-0.00490,0.75000,1.53000,50.00000,0.11446,-0.56131,1.65667,1.66430,1.51981,1.60279
2460.88000,30.37419,27.69696,27.55159,30.30526,30.62154,27.71587,25.47685,25.90717,27.96387,26.37513,26.33794,26.34717,-0.23668,0.23850,13.47522,4.70248,21.46151,2.22897,1.89781,1.85452,1.88759,1.83348,2.04895,1.86925,-0.03307,0.06432,0.17970,2.70550,23.71491,0.28579,24.21264,0.00127,-0.00278,-0.00411,-0.00711,-0.00482,0.75000,1.53000,50.00000,0.11446,-0.56130,1.66341,1.66430,1.51981,1.60279
2460.88667,30.35306,27.69575,27.57431,30.28910,30.60832,27.70694,25.49825,25.89022,27.94524,26.36592,26.36226,26.34128,-0.23732,0.22358,13.97487,4.39287,21.45702,2.24374,1.89808,1.85424,1.88732,1.83348,2.04978,1.86953,-0.03307,0.06460,0.18026,2.70750,24.30242,0.00145,24.27279,0.00135,-0.00278,-0.00399,-0.00757,-0.00474,0.75000,1.53000,50.00000,0.11446,-0.56129,1.66342,1.66430,1.51981,1.60279
2460.89333,30.38192,27.71015,27.56636,30.29627,30.65004,27.69486,25.47698,25.91885,27.93058,26.38447,26.33316,26.30504,-0.23668,0.22855,14.44989,4.11141,21.45477,2.22702,1.89836,1.85424,1.88787,1.83293,2.04812,1.86953,-0.03362,0.06543,0.17860,2.70574,24.35747,0.00109,23.77124,0.28547,-0.00139,-0.00395,-0.00665,-0.00474,0.75000,1.53000,50.00000,0.11446,-0.56128,1.65542,1.67106,1.51981,1.60279
2460.90000,30.35527,27.71063,27.61207,30.29530,30.60478,27.71257,25.47882,25.89147,27.94428,26.37537,26.36115,26.35331,-0.23668,0.23850,14.90732,3.83347,21.45477,2.23622,1.89753,1.85424,1.88704,1.83348,2.04771,1.86980,-0.03280,0.06405,0.17791,2.70730,24.31029,0.00145,24.37042,0.00151,-0.00185,-0.00411,-0.00665,-0.00470,0.75000,1.53000,50.00000,0.11446,-0.56127,1.65543,1.67106,1.51981,1.60279
2460.90667,30.36752,27.71702,27.57492,30.27743,30.64784,27.79673,25.50452,25.87009,27.92889,26.38951,26.34938,26.35023,-0.23636,0.23601,15.35419,3.58015,21.45253,2.23064,1.89781,1.85424,1.88704,1.83293,2.04812,1.86953,-0.03280,0.06488,0.17860,2.70626,24.31214,0.00137,24.32091,0.00115,-0.00231,-0.00391,-0.00803,-0.00486,0.75000,1.53000,50.00000,0.11446,-0.56126,1.65543,1.67103,1.51981,1.60279
2460.91333,30.37663,27.70662,27.56760,30.28400,30.62482,27.70825,25.50501,25.89179,27.91346,26.37968,26.33794,26.34914,-0.23700,0.23352,15.77291,3.33036,21.45028,2.22841,1.89781,1.85424,1.88732,1.83293,2.04730,1.86953,-0.03307,0.06488,0.17777,2.70554,24.88948,0.00277,24.22791,0.00119,-0.00278,-0.00399,-0.00665,-0.00470,0.75000,1.53000,50.00000,0.11446,-0.56125,1.64875,1.67103,1.51981,1.60279
2460.92000,30.37366,27.72735,27.57358,30.31317,30.66641,27.70704,25.48066,25.91113,27.91933,26.37402,26.35894,26.34162,-0.23700,0.23352,16.15293,3.09815,21.44804,2.24346,1.89781,1.85452,1.88704,1.83348,2.04647,1.86897,-0.03252,0.06432,0.17749,2.70746,24.31075,0.00137,24.27464,0.00135,-0.00278,-0.00395,-0.00711,-0.00470,0.75000,1.53000,50.00000,0.11446,-0.56125,1.64875,1.67103,1.51981,1.60279
2460.92667,30.38403,27.71271,27.57138,30.30137,30.62043,27.67923,25.48952,25.88714,27.94049,26.37059,26.35036,26.36669,-0.23668,0.23352,16.55054,2.87650,21.44804,2.22729,1.89808,1.85480,1.88759,1.83321,2.04647,1.86925,-0.03280,0.06488,0.17722,2.70586,24.25154,0.00125,24.55642,0.00219,-0.00139,-0.00403,-0.00757,-0.00474,0.75000,1.53000,50.00000,0.11446,-0.56124,1.64876,1.66464,1.51981,1.60279
2460.93333,30.40950,27.71480,27.56235,30.27209,30.61364,27.72061,25.47279,25.90608,27.93745,26.36677,26.34028,26.30210,-0.23668,0.23850,16.89537,2.67948,21.45028,2.23594,1.89808,1.85452,1.88677,1.83376,2.04605,1.86897,-0.03224,0.06432,0.17708,2.70710,23.78476,0.30241,24.23161,0.00127,-0.00139,-0.00407,-0.00850,-0.00478,0.75000,1.53000,50.00000,0.11446,-0.56123,1.65591,1.66463,1.51981,1.60279
2460.94000,30.37469,27.70797,27.55268,30.29980,30.60297,27.68193,25.49247,25.88037,27.94869,26.37120,26.34739,26.38634,-0.23572,0.23601,17.22965,2.48597,21.44579,2.23008,1.89808,1.85480,1.88759,1.83403,2.04440,1.86897,-0.03280,0.06405,0.17542,2.70626,24.33018,0.00137,24.30796,0.00131,-0.00185,-0.00419,-0.00711,-0.00462,0.75000,1.53000,50.00000,0.11446,-0.56122,1.65591,1.66463,1.51981,1.60279
2460.94667,30.39313,27.70541,27.56430,30.29470,30.61097,27.70267,25.51730,25.89243,27.93023,26.36272,26.36274,26.32298,-0.23668,0.23352,17.54985,2.29951,21.44804,2.22702,1.89836,1.85480,1.88759,1.83321,2.04440,1.86980,-0.03280,0.06515,0.17459,2.70550,24.30936,0.00165,23.77078,0.28667,-0.00185,-0.00411,-0.00665,-0.00478,0.75000,1.53000,50.00000,0.11446,-0.56121,1.65590,1.67141,1.51981,1.60279
2460.95333,30.40150,27.73553,27.56832,30.28631,30.61461,27.69486,25.49210,25.89697,27.93475,26.38693,26.34323,26.34422,-0.23700,0.23352,17.82430,2.12711,21.44355,2.24151,1.89863,1.85507,1.88787,1.83403,2.04440,1.86870,-0.03279,0.06460,0.17570,2.70738,24.30011,0.00149,24.28205,0.00135,-0.00092,-0.00395,-0.00665,-0.00474,0.75000,1.53000,50.00000,0.11446,-0.56120,1.65591,1.67142,1.51981,1.60279
2460.96000,30.41241,27.73052,27.56478,30.29556,30.61632,27.70034,25.51079,25.89846,27.93462,26.36260,26.36682,26.36386,-0.23700,0.23104,18.07765,1.97934,21.44579,2.22479,1.89836,1.85563,1.88842,1.83459,2.04398,1.86925,-0.03279,0.06377,0.17473,2.70574,24.30196,0.00137,24.30611,0.00139,-0.00278,-0.00403,-0.00572,-0.00458,0.75000,1.53000,50.00000,0.11446,-0.56119,1.65590,1.67139,1.51981,1.60279
2460.96667,30.41205,27.72897,27.56882,30.29930,30.60551,27.70341,25.50009,25.87365,27.95702,26.41113,26.36545,26.34975,-0.23700,0.23352,18.31692,1.83158,21.44804,2.23426,1.89863,1.85563,1.88814,1.83431,2.04315,1.86897,-0.03252,0.06432,0.17418,2.70734,24.56380,0.00125,24.28251,0.00131,-0.00231,-0.00407,-0.00711,-0.00474,0.75000,1.53000,50.00000,0.11446,-0.56118,1.64877,1.67139,1.51981,1.60279
2460.97333,30.40040,27.72079,27.60169,30.30976,30.62140,27.72220,25.50795,25.87192,27.93010,26.37009,26.37293,26.34041,-0.23700,0.23352,18.52100,1.70140,21.44355,2.22953,1.89891,1.85646,1.88842,1.83376,2.04398,1.86925,-0.03196,0.06515,0.17473,2.70618,24.33804,0.00141,24.30842,0.00127,-0.00231,-0.00395,-0.00665,-0.00482,0.75000,1.53000,50.00000,0.11446,-0.56117,1.64876,1.67139,1.51981,1.60279
2460.98000,30.37529,27.71527,27.57542,30.28739,30.62468,27.72182,25.50219,25.90828,27.93316,26.38066,26.34102,26.33661,-0.23732,0.23352,18.71805,1.57123,21.44579,2.22757,1.89863,1.85590,1.88870,1.83459,2.04357,1.86897,-0.03279,0.06405,0.17459,2.70602,24.22517,0.00141,24.55179,0.00215,-0.00139,-0.00395,-0.00618,-0.00474,0.75000,1.53000,50.00000,0.11446,-0.56116,1.64876,1.66498,1.51981,1.60279
2460.98667,30.40562,27.73893,27.57772,30.29493,30.61632,27.70704,25.48226,25.91259,27.94734,26.36543,26.33991,26.29092,-0.23732,0.23352,18.88343,1.43050,21.44579,2.24179,1.89891,1.85590,1.88870,1.83486,2.04274,1.86953,-0.03279,0.06405,0.17321,2.70738,23.72740,0.31787,24.16869,0.00119,-0.00278,-0.00403,-0.00665,-0.00466,0.75000,1.53000,50.00000,0.11446,-0.56115,1.65626,1.66498,1.51981,1.60279
2460.99333,30.41593,27.74553,27.59571,30.28558,30.62080,27.71684,25.43995,25.91222,27.92716,26.37218,26.35355,26.35122,-0.23668,0.22855,19.03473,1.34254,21.44355,2.22562,1.89946,1.85618,1.88870,1.83486,2.04191,1.86897,-0.03252,0.06460,0.17293,2.70594,24.31584,0.00149,24.29315,0.00139,-0.00231,-0.00407,-0.00665,-0.00474,0.75000,1.53000,50.00000,0.11446,-0.56114,1.65627,1.66498,1.51981,1.60279
2461.00000,30.39990,27.73772,27.57384,30.31851,30.62070,27.68704,25.47008,25.89575,27.93780,26.38189,26.35427,26.34803,-0.23668,0.23352,19.16140,1.24051,21.44355,2.23426,1.89891,1.85646,1.88842,1.83486,2.04274,1.86787,-0.03196,0.06405,0.17487,2.70714,24.34868,0.00133,23.80085,0.28852,-0.00231,-0.00399,-0.00665,-0.00482,0.75000,1.53000,50.00000,0.11446,-0.56113,1.65626,1.67182,1.51981,1.60279
2461.00667,30.43196,27.72712,27.57590,30.32896,30.58369,27.73024,25.47599,25.84908,27.95297,26.37169,26.33956,26.32802,-0.23668,0.23104,19.28104,1.14200,21.43681,2.22897,1.89974,1.85646,1.88870,1.83569,2.04149,1.86897,-0.03224,0.06404,0.17252,2.70614,23.53865,0.25584,24.27511,0.00143,-0.00231,-0.00399,-0.00665,-0.00482,0.75000,1.53000,50.00000,0.11446,-0.56113,1.66225,1.67182,1.51981,1.60279
2461.01333,30.42637,27.73590,27.56552,30.29128,30.65828,27.70028,25.50181,25.90520,27.93927,26.37169,26.34421,26.44871,-0.23700,0.23601,19.36900,1.05756,21.44130,2.22562,1.89974,1.85701,1.88952,1.83542,2.04149,1.86925,-0.03252,0.06432,0.17224,2.70570,24.27513,0.00141,24.30333,0.00103,-0.00185,-0.00391,2.01288,0.07548,0.75000,1.53000,50.00000,0.11446,-0.56112,1.66228,1.67184,1.51713,1.60001
2461.02000,30.41740,27.74004,27.56533,30.30770,30.62626,27.71880,25.49566,25.89317,27.93708,26.36372,26.33452,26.34827,-0.23700,0.23352,19.45697,0.97312,21.44579,2.23984,1.89919,1.85701,1.88897,1.83597,2.04108,1.86897,-0.03196,0.06322,0.17211,2.70798,-0.00915,-0.00255,-0.02195,-0.00369,23.51490,0.45757,23.50690,0.39691,0.75000,1.53000,50.00000,0.11446,-0.56111,1.66228,1.67184,1.51509,1.60147
2461.02667,30.41824,27.73883,27.55709,30.33771,30.62140,27.70230,25.50169,25.88141,27.93289,26.38029,26.34495,26.35073,-0.23636,0.23352,19.51327,0.90627,21.44130,2.22367,1.90001,1.85701,1.88952,1.83597,2.04025,1.86897,-0.03252,0.06404,0.17128,2.70646,0.00612,-0.00247,-0.01038,-0.00417,23.62504,0.50270,23.48377,0.55403,0.75000,1.53000,50.00000,0.11446,-0.56111,1.66228,1.67184,1.50647,1.59381
2461.03333,30.44227,27.75617,27.56258,30.29273,30.60822,27.68826,25.49295,25.85596,27.93401,26.37808,26.35796,26.32875,-0.23700,0.23352,19.55197,0.82887,21.44130,2.23231,1.90084,1.85756,1.88925,1.83625,2.04108,1.86980,-0.03169,0.06460,0.17128,2.71114,0.00797,-0.00243,-0.00899,-0.00389,22.86423,1.14206,22.85593,1.09582,0.75000,1.53000,50.00000,0.11446,-0.56110,1.66228,1.67184,1.50432,1.59230
2461.04000,30.40244,27.74176,27.56039,30.29506,30.64608,27.71950,25.49566,25.92180,27.93523,26.38238,26.36446,26.34057,-0.23668,0.23850,19.59420,0.75851,21.43906,2.22785,1.90029,1.85701,1.88787,1.83625,2.03984,1.86953,-0.03086,0.06404,0.17031,2.71687,0.00658,-0.00243,-0.01131,-0.00377,22.87673,1.24377,22.89572,1.16560,0.75000,1.53000,50.00000,0.11445,-0.56109,1.66228,1.67184,1.50434,1.59237
2461.04667,30.44384,27.67454,27.54710,30.28752,30.60782,27.71341,25.49050,25.89195,27.92240,26.38398,26.34798,26.34471,-0.23700,0.23601,19.62939,0.69870,21.43906,2.22646,1.90139,1.85894,1.88677,1.83680,2.03942,1.86925,-0.02782,0.06460,0.17017,2.70706,0.01305,-0.00231,-0.00390,-0.00401,21.18807,1.22467,21.25788,1.14533,0.75000,1.53000,50.00000,0.11445,-0.56108,1.66228,1.67184,1.50435,1.59246
2461.05333,30.43062,27.84680,27.57675,30.30734,30.61789,27.71476,25.49074,25.89649,27.92814,26.34847,26.35366,26.34017,-0.23764,0.23104,19.64698,0.66703,21.44355,2.24151,1.90360,1.86088,1.88511,1.83790,2.03818,1.86953,-0.02423,0.06570,0.16865,2.71074,0.01074,-0.00243,-0.00853,-0.00365,22.02245,1.21863,22.00833,1.14457,0.75000,1.53000,50.00000,0.11445,-0.56107,1.66228,1.67184,1.51236,1.59062
2461.06000,30.42600,27.77128,27.56784,30.31388,30.62190,27.71890,25.49935,25.88425,27.93425,26.38730,26.36712,26.33955,-0.23764,0.23352,19.66457,0.61074,21.43906,2.22367,1.90471,1.86337,1.88511,1.83956,2.03818,1.86953,-0.02174,0.06515,0.16865,2.70822,0.00889,-0.00263,-0.01084,-0.00389,22.93134,0.96582,22.70695,1.19539,0.75000,1.53000,50.00000,0.11445,-0.56107,1.66228,1.67184,1.50620,1.59064
2461.06667,30.43678,27.77299,27.55746,30.29748,30.61561,27.70519,25.49332,25.87992,27.93536,26.36530,26.34593,26.35270,-0.23732,0.23850,19.66809,0.56500,21.43681,2.23231,1.90498,1.86392,1.88401,1.84122,2.03652,1.86925,-0.02009,0.06376,0.16727,2.71383,0.00750,-0.00251,-0.01038,-0.00381,22.74253,1.25022,22.74998,1.19015,0.75000,1.53000,50.00000,0.11445,-0.56106,1.66228,1.67184,1.50638,1.59053
2461.07333,30.33683,27.77801,27.57868,30.27185,30.63864,27.72880,25.47844,25.90680,27.93475,26.35326,26.35440,26.35331,-0.23764,0.22855,19.68568,0.52630,21.43906,2.22674,1.90581,1.86558,1.88318,1.84177,2.03528,1.86953,-0.01760,0.06404,0.16575,2.71163,0.00704,-0.00247,-0.00992,-0.00377,23.12061,1.00723,22.91700,1.19680,0.75000,1.53000,50.00000,0.11445,-0.56105,1.66228,1.67184,1.50373,1.59081
2461.08000,30.45924,27.78127,27.54095,30.30367,30.62709,27.71499,25.47968,25.90645,27.93266,26.38435,26.34851,26.33955,-0.23796,0.23104,19.69272,0.48056,21.44355,2.22367,1.90829,1.87111,1.88263,1.85144,2.03362,1.86953,-0.01152,0.05685,0.16409,2.70730,0.01120,-0.00251,-0.00807,-0.00397,23.98878,0.00201,23.97003,0.00115,0.75000,1.53000,50.00000,0.11445,-0.56104,1.66228,1.67184,1.50375,1.59080
2461.08667,30.44495,27.76384,27.58055,30.27451,30.63355,27.73526,25.47894,25.90778,27.91502,26.36751,26.34299,26.34532,-0.23828,0.23104,19.70328,0.45594,21.43681,2.23761,1.91133,1.87746,1.88677,1.86083,2.03196,1.86925,-0.00930,0.05050,0.16271,2.70718,0.00565,-0.00243,-0.01316,-0.00389,24.82825,0.00093,24.74407,0.00119,0.75000,1.53000,50.00000,0.11445,-0.56104,1.66228,1.67184,1.50375,1.59080
2461.09333,30.42553,27.77532,27.56916,30.28132,30.61391,27.72196,25.49640,25.90558,27.92777,26.36211,26.35501,26.33379,-0.23796,0.23104,19.70680,0.42427,21.43906,2.22116,1.90526,1.87470,1.87849,1.85724,2.03321,1.86925,-0.00379,0.04802,0.16396,2.70546,0.00704,-0.00239,-0.01223,-0.00397,24.59964,0.00085,24.51968,0.00123,0.75000,1.53000,50.00000,0.11445,-0.56103,1.66228,1.67184,1.50377,1.59081
2461.10000,30.47118,27.78885,27.57151,30.29178,30.59340,27.73731,25.49332,25.88568,27.93242,26.35904,26.35772,26.32101,-0.23732,0.23850,19.73143,0.38909,21.44130,2.22980,1.90195,1.87525,1.87462,1.85586,2.03776,1.86925,0.00063,0.04608,0.16851,2.70690,0.00750,-0.00251,-0.01084,-0.00385,24.34373,0.00097,24.25966,0.00123,0.75000,1.53000,50.00000,0.11445,-0.56103,1.66228,1.67184,1.50377,1.59082
2461.10667,30.47042,27.78407,27.54131,30.29736,30.60976,27.71276,25.48066,25.92300,27.90344,26.41543,26.34580,26.33820,-0.23828,0.23104,19.71735,0.36446,21.43906,2.22506,1.90029,1.87857,1.87573,1.86194,2.04481,1.86953,0.00284,0.03835,0.17528,2.70578,0.00982,-0.00235,-0.00899,-0.00393,23.95175,0.00105,23.86963,0.00135,0.75000,1.53000,50.00000,0.11445,-0.56102,1.66228,1.67184,1.50377,1.59082
2461.11333,30.43778,27.77165,27.56417,30.30113,30.61535,27.67711,25.49665,25.89992,27.90283,26.36825,26.34187,26.35307,-0.23764,0.23352,19.74198,0.35743,21.43906,2.22283,1.89670,1.88050,1.87352,1.86249,2.05310,1.86953,0.00698,0.03421,0.18357,2.70498,0.01074,-0.00251,-0.00853,-0.00377,24.11373,0.00314,23.79792,0.00103,0.75000,1.53000,50.00000,0.11444,-0.56102,1.66228,1.67184,1.49810,1.58442
